year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,10,VX,Virgin America,IAD,"Washington, DC: Washington Dulles International",139,23,6.99,0,2.45,0,13.55,0,0,1202,238,0,137,0,827
2017,10,VX,Virgin America,IND,"Indianapolis, IN: Indianapolis International",31,3,0,0,0.84,0,2.16,0,0,101,0,0,31,0,70
2017,10,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",364,102,10.95,0.01,65.78,0,25.26,3,0,8153,594,2,6127,0,1430
2017,10,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",367,88,7.68,1.08,26.93,0,52.31,7,0,4896,504,24,1387,0,2981
2017,10,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1302,256,66.21,4.69,92.35,0,92.75,21,2,13122,3613,329,3072,0,6108
2017,10,VX,Virgin America,MCO,"Orlando, FL: Orlando International",62,5,3.77,0,1.23,0,0,0,0,305,206,0,99,0,0
2017,10,VX,Virgin America,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,2,0,1,0,0,1,0,0,75,0,60,0,0,15
2017,10,VX,Virgin America,OGG,"Kahului, HI: Kahului Airport",62,9,1.28,0,1.35,0,6.37,0,0,275,24,0,35,0,216
2017,10,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",146,33,6.24,0.79,14.79,0,11.18,2,0,1912,318,23,914,0,657
2017,10,VX,Virgin America,PDX,"Portland, OR: Portland International",84,35,4.39,0.37,13.03,0,17.21,3,0,1860,163,10,463,0,1224
2017,10,VX,Virgin America,PHL,"Philadelphia, PA: Philadelphia International",62,2,1.34,0,0.54,0,0.12,0,0,114,81,0,25,0,8
2017,10,VX,Virgin America,PSP,"Palm Springs, CA: Palm Springs International",62,27,1.94,0.13,5.23,0,19.71,1,0,1714,75,5,215,0,1419
2017,10,VX,Virgin America,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",13,1,0,0,0.07,0,0.93,0,0,89,0,0,6,0,83
2017,10,VX,Virgin America,SAN,"San Diego, CA: San Diego International",182,50,5.93,2,16.43,0,25.64,8,0,2745,228,147,535,0,1835
2017,10,VX,Virgin America,SEA,"Seattle, WA: Seattle/Tacoma International",186,57,3.91,1,22.1,0.1,29.89,1,0,3000,171,20,976,12,1821
2017,10,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",2000,609,89.1,6.98,347.24,2.84,162.83,43,9,47396,5487,622,30567,103,10617
2017,10,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",970,104,35.23,0,15.35,1.05,52.36,0,0,4206,1163,0,470,30,2543
2017,10,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",332,37,20.77,1.77,2.28,0,12.17,0,0,1485,634,43,80,0,728
2017,10,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",151,18,5.02,0,1.36,0,11.62,0,0,603,183,0,23,0,397
2017,10,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3500,442,152.62,3.45,98.27,5.78,181.87,6,3,19029,7024,464,3093,383,8065
2017,10,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1905,296,86.34,0.91,59.26,2.35,147.14,3,3,12457,4158,51,1659,136,6453
2017,10,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",485,61,30.45,0.81,11.34,0,18.4,2,4,2887,1778,40,266,0,803
2017,10,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",346,57,23.35,1,5.7,0,26.95,0,1,2044,745,40,158,0,1101
2017,10,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2737,342,107.44,2.03,49.3,1,182.23,9,1,15408,4684,365,1529,48,8782
2017,10,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",331,43,19.04,0,5.04,0,18.92,0,1,1419,790,0,102,0,527
2017,10,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",1044,217,60.86,3.4,85.84,0,66.9,11,1,12266,4175,276,4719,0,3096
2017,10,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",481,61,23,0.09,10.34,0,27.57,0,0,2231,917,3,293,0,1018
2017,10,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1610,276,81.29,1,28.31,0.08,165.32,25,3,11699,3068,80,1093,5,7453
2017,10,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5938,637,213.79,4.2,84.4,2.88,331.72,14,5,28898,11278,152,2068,224,15176
2017,10,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",226,26,8.62,0.14,3.04,0,14.2,0,0,843,289,3,79,0,472
2017,10,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",554,99,32.12,0.84,14.34,0,51.71,0,0,3435,1059,58,358,0,1960
2017,10,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",238,51,10.23,0.27,18.22,0,22.27,0,0,1864,472,34,493,0,865
2017,10,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",959,161,51.67,1.07,22.09,0.47,85.69,2,0,6892,2192,127,584,9,3980
2017,10,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",114,20,9.57,0,1.57,0,8.86,0,0,808,458,0,62,0,288
2017,10,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",238,27,9.2,0,0.94,0,16.85,2,0,1205,352,0,35,0,818
2017,10,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5354,711,210.16,1.73,149.92,1,348.2,33,5,30621,10166,62,4376,24,15993
2017,10,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1286,239,77.86,1.61,51.25,2.9,105.38,3,2,12056,5221,190,1693,145,4807
2017,10,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5806,808,251.88,5.03,184.76,3.21,363.12,3,5,31839,10656,194,5476,83,15430
2017,10,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",89,4,2.35,0,0.67,0,0.98,1,0,126,65,0,29,0,32
2017,10,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",615,75,29.94,1.39,14.13,1.38,28.16,0,1,3281,1567,75,333,41,1265
2017,10,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",97,20,11.39,0,2.59,0,6.02,0,0,917,595,0,85,0,237
2017,10,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",591,97,40.81,0.31,11.76,1,43.11,2,1,3922,1807,18,321,23,1753
2017,10,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",545,150,31.68,0.81,81.78,1,34.73,14,0,6968,1613,21,3598,81,1655
2017,10,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1722,255,100.55,0.31,66.21,2,85.93,5,2,12530,6141,10,1731,107,4541
2017,10,WN,Southwest Airlines Co.,FNT,"Flint, MI: Bishop International",89,10,4.7,0,1.08,0,4.23,0,1,691,209,0,184,0,298
2017,10,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",300,36,19.02,0,6.54,1,9.44,0,0,1318,711,0,146,65,396
2017,10,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",151,19,4.07,1.88,3.63,0,9.42,0,0,774,261,47,98,0,368
2017,10,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",89,9,2.39,0,0.13,0,6.48,0,0,224,55,0,3,0,166
2017,10,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4203,643,181.47,2.05,174.3,2.57,282.61,25,5,26839,8345,129,5983,105,12277
2017,10,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",177,25,6.44,0,1.86,0,16.7,0,0,817,211,0,41,0,565
2017,10,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",207,21,10.39,0,5.05,0,5.56,0,0,848,519,0,131,0,198
2017,10,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",119,10,2.15,0,1.31,0,6.54,0,0,463,124,0,40,0,299
2017,10,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",1007,129,48.18,1.3,20.36,1,58.15,3,1,4767,1804,59,527,42,2335
2017,10,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",337,30,10.44,0,3.35,0,16.21,0,3,1427,600,0,99,0,728
2017,10,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",357,44,21.25,0,5.11,0,17.64,1,0,1836,1049,0,134,0,653
2017,10,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6306,899,241.39,8.82,212.6,4.19,432,18,7,40865,12024,475,8307,267,19792
2017,10,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3645,827,206.8,2.61,289.71,4.23,323.64,59,1,35795,10617,179,9724,321,14954
2017,10,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",207,27,10.82,0,0.9,0,15.28,1,0,1124,586,0,37,0,501
2017,10,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",936,183,50.47,2.94,82,3.72,43.87,21,0,8726,2276,121,4309,210,1810
2017,10,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",207,25,7.8,0,1.05,0,16.15,1,0,1100,319,0,20,0,761
2017,10,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209,28,14.06,0,1.2,0,12.74,0,0,1137,548,0,35,0,554
2017,10,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",261,36,13.98,0,1.93,0,20.09,0,0,1570,617,0,109,0,844
2017,10,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2140,267,105.74,2.1,43.63,1.92,113.62,4,2,11510,4756,66,1308,55,5325
2017,10,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2872,368,127.7,2.6,78.92,2.03,156.75,15,1,18049,6672,53,2297,128,8899
2017,10,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7091,904,264.33,3.96,191.26,0.2,444.25,45,13,39870,14390,284,5624,8,19564
2017,10,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",266,40,13.91,0,8.56,0,17.53,0,0,1431,432,0,242,0,757
2017,10,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",391,40,14.69,1,4.8,0,19.51,4,0,1502,725,43,111,0,623
2017,10,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",870,130,45.95,0.92,21.01,0,62.13,5,3,8146,3578,34,611,0,3923
2017,10,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",778,97,34.44,1.3,25.03,0,36.24,1,1,3613,1207,60,618,0,1728
2017,10,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1632,291,102.6,1.41,61.7,1.95,123.34,13,1,11969,4488,38,1799,46,5598
2017,10,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3489,484,144.98,2.64,70.4,0.07,265.91,39,1,19678,6486,99,1864,2,11227
2017,10,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",557,94,41.42,0.49,11.14,0.78,40.17,0,1,3393,1253,38,362,18,1722
2017,10,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",535,86,32.29,0.41,13.38,0,39.92,0,1,3795,1535,21,429,0,1810
2017,10,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1044,163,51.02,0.21,17.31,0,94.46,3,0,6092,1933,6,400,0,3753
2017,10,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",216,26,11.91,0,2.08,0,12.01,0,0,1001,396,0,50,0,555
2017,10,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",151,33,12.69,0,9.73,0,10.58,0,0,1383,416,0,326,0,641
2017,10,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1149,168,48.66,2.49,22.27,0,94.58,3,2,7681,2006,152,656,0,4867
2017,10,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",687,119,43.05,2.66,29.97,0,43.32,6,0,5344,2546,177,957,0,1664
2017,10,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4977,662,203.57,2.99,105.36,3.25,346.83,33,4,29775,10688,248,2938,125,15776
2017,10,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",800,124,41.78,0.2,12.19,0,69.83,1,0,6312,2211,40,347,0,3714
2017,10,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",97,22,5.51,1.34,1.95,0,13.2,4,0,868,211,80,64,0,513
2017,10,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",563,61,26.8,0,8.02,0,26.18,7,2,2976,1441,0,220,0,1315
2017,10,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",118,7,5.07,0,1.31,0,0.62,1,0,244,204,0,24,0,16
2017,10,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",843,157,64.04,0,29.08,0,63.89,1,0,7115,3640,0,919,0,2556
2017,10,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",89,10,3.68,0,1,0,5.32,0,0,474,152,0,15,0,307
2017,10,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",724,107,31.91,0,14.99,0,60.1,0,0,4119,1637,0,401,0,2081
2017,10,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",124,10,5.38,0,0.5,0,4.12,0,0,394,229,0,11,0,154
2017,10,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",353,44,25.27,0,7.57,0,11.16,0,0,2601,2073,0,167,0,361
2017,10,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3018,437,155.39,4.56,61.65,0.62,214.78,38,5,19156,7279,227,2145,16,9489
2017,10,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1359,169,58.79,1.69,25.81,2,80.72,2,1,6629,2388,76,694,36,3435
2017,10,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville International-Standiford Field",384,39,21.42,0,4.3,1,12.27,0,0,1284,790,0,79,40,375
2017,10,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1041,177,53.22,1.4,63.02,0.17,59.2,1,1,8178,2345,78,2813,5,2937
2017,10,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1526,445,78.87,3.94,221.36,0.33,140.49,80,0,31226,5780,327,15742,6,9371
2017,10,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2376,405,89.9,1.01,59.85,0,254.25,22,1,16702,3549,116,1648,0,11389
2017,10,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",207,43,18.5,0,13.35,2,9.16,16,0,1771,1084,0,395,52,240
2017,10,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",933,155,54.42,0,19.21,0,81.37,1,0,6016,2148,0,609,0,3259
2017,10,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2332,356,89.86,0.57,43.68,1.63,220.26,7,0,14506,3144,31,1198,35,10098
2017,10,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1566,244,80.72,1.67,38.94,0.11,122.56,14,3,8880,2905,98,1060,8,4809
2017,10,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3103,409,138.11,3.44,61.29,1.99,204.17,9,1,16468,5861,228,1734,148,8497
2017,10,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2051,327,127.99,2.76,68.65,2.47,125.13,9,1,14505,6868,119,1803,217,5498
2017,10,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",411,57,22.35,1.64,7.46,0,25.56,0,0,2386,947,178,328,0,933
2017,10,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",328,98,22.62,0.5,26.9,0,47.98,0,0,3336,800,18,650,0,1868
2017,10,EV,ExpressJet Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",27,10,4.33,0,2.63,0,3.04,3,0,778,351,0,80,0,347
2017,10,EV,ExpressJet Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",5,1,0.79,0,0.07,0,0.13,0,0,67,53,0,5,0,9
2017,10,EV,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",83,11,0.95,1.32,4.82,0,3.91,1,1,675,21,84,186,0,384
2017,10,EV,ExpressJet Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",52,4,0,0,2.11,0,1.89,0,1,257,0,0,66,0,191
2017,10,EV,ExpressJet Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",8,2,0,0,1,0,1,0,1,53,0,0,17,0,36
2017,10,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",106,18,10.18,0,3.16,0,4.66,0,2,1612,913,0,220,0,479
2017,10,EV,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",104,23,5.06,0.98,5.59,0,11.37,1,0,1534,262,253,180,0,839
2017,10,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",195,42,15.84,0,11.68,0,14.48,6,0,3015,974,0,781,0,1260
2017,10,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",101,13,10.33,0,0.29,0,2.38,0,0,784,614,0,10,0,160
2017,10,EV,ExpressJet Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",53,4,1,0,1,0,2,0,0,225,26,0,16,0,183
2017,10,EV,ExpressJet Airlines Inc.,HOU,"Houston, TX: William P Hobby",31,6,1.73,0,1.26,0,3,0,0,466,141,0,70,0,255
2017,10,EV,ExpressJet Airlines Inc.,HPN,"White Plains, NY: Westchester County",291,74,38.7,0,7.86,0,27.44,2,1,6007,4233,0,273,0,1501
2017,10,EV,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",30,1,0,0,0.84,0,0.16,0,0,31,0,0,26,0,5
2017,10,EV,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",104,11,4.61,0.08,1.2,0,5.11,0,0,631,247,9,55,0,320
2017,10,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",3603,440,73.51,10.09,211.09,0,145.31,12,24,32142,8556,1852,11118,0,10616
2017,10,EV,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",83,14,4.52,0,3.58,0,5.9,0,0,591,266,0,89,0,236
2017,10,EV,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",122,21,7.54,0.35,3.57,0,9.54,2,0,1386,519,43,102,0,722
2017,10,EV,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",203,25,5.91,1.4,8.5,0,9.19,1,0,1510,505,206,266,0,533
2017,10,EV,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,EV,ExpressJet Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1,,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,10,EV,ExpressJet Airlines Inc.,LAN,"Lansing, MI: Capital Region International",53,6,1.17,1,1.67,0,2.17,0,0,294,127,18,37,0,112
2017,10,EV,ExpressJet Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",65,16,11.63,0,1.4,0,2.97,0,0,1479,1173,0,96,0,210
2017,10,EV,ExpressJet Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",89,15,4.23,0,4.97,0,5.8,0,0,1533,212,0,778,0,543
2017,10,EV,ExpressJet Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",80,6,1.59,0,2.07,0,2.33,0,0,344,101,0,81,0,162
2017,10,EV,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",100,13,5.45,0,3.85,0,3.7,1,1,478,180,0,148,0,150
2017,10,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",116,4,1.25,0,1.27,0,1.47,0,0,278,150,0,43,0,85
2017,10,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",1503,412,84.54,0,174.15,0,153.31,52,3,36305,12329,0,10077,0,13899
2017,10,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",192,30,14.11,0.33,6.9,0,8.66,0,0,1582,988,42,221,0,331
2017,10,EV,ExpressJet Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",21,8,4.26,0,1.06,0,2.69,0,0,461,360,0,23,0,78
2017,10,EV,ExpressJet Airlines Inc.,LRD,"Laredo, TX: Laredo International",101,8,2.29,0.82,3.89,0,1,0,0,379,158,69,106,0,46
2017,10,EV,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",161,18,6.56,0,4.33,0,7.11,1,0,1087,419,0,98,0,570
2017,10,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,EV,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",5,1,1,0,0,0,0,0,0,1399,1399,0,0,0,0
2017,10,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",149,23,11.01,1,3.82,0,7.17,3,0,2066,1409,24,106,0,527
2017,10,EV,ExpressJet Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",56,10,4.11,0.42,1.79,0,3.68,0,0,828,337,11,46,0,434
2017,10,EV,ExpressJet Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",50,9,4.37,0,1.51,0,3.12,0,0,838,686,0,30,0,122
2017,10,EV,ExpressJet Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",88,14,7.48,0,1.48,0,5.04,1,0,1603,1229,0,71,0,303
2017,10,EV,ExpressJet Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",163,33,8.24,0.36,5.39,0,19.01,2,0,1882,486,25,173,0,1198
2017,10,EV,ExpressJet Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",205,32,11.72,0.79,7.71,0,11.78,2,2,2010,807,62,411,0,730
2017,10,EV,ExpressJet Airlines Inc.,MLI,"Moline, IL: Quad City International",36,13,6,0,4,0,3,0,0,1063,826,0,82,0,155
2017,10,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",155,27,15.82,1,1.51,0,8.67,0,0,2896,2290,53,58,0,495
2017,10,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",163,13,3.9,2.2,4.42,0,2.48,2,1,595,217,122,141,0,115
2017,10,EV,ExpressJet Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",68,17,6.65,0,3.08,0,7.27,2,0,1343,590,0,273,0,480
2017,10,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",78,11,5,0,2,0,4,2,0,924,523,0,60,0,341
2017,10,EV,ExpressJet Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,EV,ExpressJet Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",26,4,3.93,0,0.07,0,0,0,0,180,176,0,4,0,0
2017,10,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,EV,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",102,20,6.72,1,5.3,0,6.98,2,0,1900,973,54,223,0,650
2017,10,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1231,161,21.51,3.26,79.25,0,56.98,6,5,18027,6167,289,7034,0,4537
2017,10,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",218,40,12.21,0,8.44,0,19.35,5,0,3704,1537,0,1150,0,1017
2017,10,EV,ExpressJet Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",52,10,6.78,0,0.16,0,3.06,1,0,494,361,0,6,0,127
2017,10,EV,ExpressJet Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",5,1,0.11,0.38,0.11,0,0.4,0,0,127,14,48,14,0,51
2017,10,EV,ExpressJet Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",72,16,8.83,0,5.07,0,2.11,3,0,1013,544,0,235,0,234
2017,10,EV,ExpressJet Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",59,8,3.54,0,2.71,0,1.74,3,1,713,288,0,121,0,304
2017,10,EV,ExpressJet Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",32,2,0.15,1,0,0,0.85,1,0,220,4,194,0,0,22
2017,10,EV,ExpressJet Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",52,7,3.63,0,1.68,0,1.69,0,0,269,164,0,46,0,59
2017,10,EV,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",82,22,11.61,0,3.98,0,6.42,3,0,1553,911,0,216,0,426
2017,10,EV,ExpressJet Airlines Inc.,RIC,"Richmond, VA: Richmond International",550,134,50.76,0,28.12,0,55.12,8,0,13629,8237,0,1126,0,4266
2017,10,EV,ExpressJet Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",2,1,1,0,0,0,0,0,0,29,29,0,0,0,0
2017,10,EV,ExpressJet Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",120,33,8.75,0,7.68,0,16.57,7,0,1669,490,0,240,0,939
2017,10,EV,ExpressJet Airlines Inc.,RST,"Rochester, MN: Rochester International",150,21,7.81,0.56,5.86,0,6.77,1,0,1368,689,9,220,0,450
